RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
98199,95436,Forestville,CA,Santa Rosa,Sonoma,9382,157000,155400,155100,154700,153100,151200,149500,148900,149400,149900,149800,149600,149600,149500,149200,150000,151800,153300,154400,156100,158000,159700,160600,161600,163400,164800,166000,167000,167900,169200,171200,173000,174900,177300,179500,182800,185900,188700,191500,194700,198400,202800,206900,210100,212300,214100,216900,219500,219300,218200,219300,221800,224200,227100,228600,229100,228400,228700,232100,237800,243000,246800,251000,255100,256500,253500,251100,252100,255600,258300,259800,260200,261100,263300,264700,267200,275900,288400,300100,311200,321000,328400,334500,340300,346100,351900,355800,356600,354500,353800,357200,359200,357900,358100,361100,364300,370200,379100,389700,398200,403400,405600,408200,412400,417500,421900,425900,428400,430500,433600,438200,442900,447200,453400,460200,467000,477000,486200,488000,491500,496500,491300,478400,469300,467300,466600,457900,445800,436500,430500,425500,424800,427200,432200,437200,441400,439000,433200,430800,430400,426800,421500,417500,410800,402200,396800,395000,391100,385100,379500,375300,371600,368000,364300,359800,355100,349200,342700,334700,326600,321400,318400,313400,306100,304400,307600,310400,309000,307800,307000,307700,308900,309200,304600,297400,291700,285600,279300,277300,276800,273500,267700,261100,257500,257100,259800,264900,269600,269800,268200,266000,264800,264900,265600,264100,261100,259900,260100,263200,269300,274500,276600,277800,279600,282400,287100,295900,306800,315300,322700,328000,330600,333500,336500,337900,340300,345700,353200,361800,368400,371800,374500,377900,380200,381900,384700,387000,390700,395600,398600,398100,397700,397900,398400,397800,396500,397700,401700,407200,413300,419000,424700,430000,432800,434700,439400,445500,451600,456800,459700,463900,469400,471500,474600,481300,486000,487500,489000,492700,502700,514000,524600,533300
97889,94951,Penngrove,CA,Santa Rosa,Sonoma,11320,271400,270400,268800,266700,264800,265500,268300,270900,273500,277400,280900,284000,286600,285900,283400,282800,284700,287500,291000,294300,296900,299700,303300,307200,311300,314000,316900,320500,324200,326500,327400,328100,329300,330500,330900,331600,332900,337700,344500,349600,352600,357900,364300,370600,377200,385700,395300,405700,419200,434900,447200,456700,467300,476500,482100,489200,498500,503400,506100,511200,516600,520200,526500,530600,530300,530000,533800,536500,535100,534800,538800,543300,545600,545800,544300,547400,556400,560900,558800,563000,573300,582600,587800,588700,587200,590500,597600,602700,603800,608200,618700,626400,628200,630200,633600,638500,648100,661000,674300,688800,707100,724300,737800,751300,770800,791600,810200,825600,840800,854300,866200,878600,886700,893200,902400,906500,900100,890600,888900,892400,887900,874200,863800,856700,851900,845900,836000,828000,824300,824800,831200,841000,842800,833200,819900,810200,800400,788500,777300,765900,753300,735100,707400,684800,677300,676000,673200,672100,671700,672700,674400,676800,678100,678300,678600,679300,678900,677400,677000,673900,672000,670900,667500,659200,662300,675100,678800,667600,656500,650700,644600,637700,630900,624900,617800,614800,609600,606900,612600,614500,605600,599900,599300,594400,584700,575200,569200,563100,555400,548000,543200,544800,551800,558000,560300,563400,571400,581800,594400,610700,624900,630600,632900,638000,646700,656100,665200,675400,684200,690900,696700,700100,699900,701300,707400,719400,731600,740700,747800,752800,752800,755000,758900,761100,763400,770100,776100,778700,779700,781100,784700,791800,801600,809600,814200,817200,823300,829700,836300,845500,857300,866500,873800,880400,887500,895600,902900,910500,915300,914200,913300,918200,926600,936600,945200,949100,953100,957500,969600,988600,1003500,1012800,1022800
98203,95442,Glen Ellen,CA,Santa Rosa,Sonoma,11508,210100,212600,213800,212500,212300,214100,217600,220600,222800,226200,230200,233900,236200,237100,239000,243500,248400,251600,253600,254300,256200,260200,264100,265400,263900,262000,260500,259700,261200,267000,271900,275800,281000,285600,286700,288800,293100,299500,307400,314600,319200,325100,331800,338500,343700,348600,354900,364700,372900,378600,382400,385400,390600,397100,401100,402200,404700,406400,411500,420800,430800,434700,432600,429500,428200,426900,427700,430700,431400,434100,441000,447500,449400,450100,453100,463200,475600,484400,488000,492400,499500,506900,510700,509000,509500,514700,521700,524200,523900,522300,528300,541000,549400,552800,558400,568300,580100,596100,612900,628200,643900,660600,674200,683200,694900,709100,722200,730400,739800,748800,760400,770600,771200,768900,769600,766900,764000,764600,759100,756000,761900,766400,764400,763700,766300,765600,755600,744200,741200,744900,750200,757500,760700,763900,769500,772000,766700,759500,761600,775500,783100,771900,752200,733400,717700,703900,688500,675800,670200,668000,664400,660500,659900,661600,663100,662800,661500,657600,652900,647000,641400,639900,636400,622400,608400,603100,601400,599700,596800,593000,594900,604300,611600,610200,604200,600000,592200,588400,590600,582600,562100,549100,541600,530100,520400,515900,514200,513400,513000,510000,507800,512700,521300,525900,523700,520800,522800,531300,544800,563400,582100,594300,600300,603700,611700,622800,631900,637700,644200,651700,657800,658700,654900,648200,647200,654400,661600,666300,677000,691900,702000,705700,709200,714600,723200,736300,745800,752400,762900,772600,777600,786200,795000,797600,790700,781900,783000,794100,804700,816000,831000,845600,856500,863000,871200,883400,892500,895200,895600,894900,898500,910900,930500,946400,959000,967700,969100,963900,978100,1003200,1022300,1033500,1045300
98224,95465,Occidental,CA,Santa Rosa,Sonoma,12918,,,,,,,,,,,248300,250600,250500,249800,249600,249900,250500,251600,254200,257000,261400,269400,277700,285700,295600,305500,310500,312000,315800,321900,327700,330400,329900,327300,327100,326800,322500,317300,315800,315700,316300,318600,320600,322900,328500,338900,348600,354300,361800,372700,381900,387200,386900,380300,379800,391900,411600,423400,429300,434100,437000,437800,441400,443100,442100,444000,443900,440200,435400,429000,425400,429900,437700,441800,443800,451300,465700,482700,499800,511800,517200,526400,537200,545000,550200,555000,556700,559100,563900,569100,575500,585500,596500,607600,618100,625500,630900,637300,644800,648100,647800,648000,646100,642800,644100,648700,650600,650100,652400,662100,676400,695900,718800,737300,746300,754500,756700,754700,759500,772000,781400,788000,795900,804500,805900,805100,810300,817900,822100,823600,819600,815100,812200,807300,801800,795400,784700,770600,760400,746700,725800,704200,688700,679400,676200,674600,669700,666000,667000,669400,674200,684800,693900,697500,699700,704500,709400,714100,709200,695000,682100,676000,669400,657100,667800,700300,719900,713000,704100,698100,698100,700700,699600,694600,676700,657000,638500,628700,626800,622500,613800,609900,611500,612800,618700,625700,636000,647400,655600,655000,653100,654300,653200,648000,640200,635500,641500,655900,669200,680000,687500,685900,683900,686800,690300,690500,691500,693200,691200,689400,694000,697900,695300,688200,690500,710500,733500,746000,756400,764300,767200,767700,768800,768700,768000,769500,769300,767500,765000,762300,763600,775200,782800,781800,776800,777200,783000,794100,801200,808700,825300,850500,867500,873000,874100,876600,879500,885900,892200,894100,893800,893600,896700,908100,921300,928500,930900,928400,941500,967000,972400,961000,958800
98202,95441,Geyserville,CA,Santa Rosa,Sonoma,13424,183600,185200,188100,191900,193900,196100,199900,202000,201500,202000,202200,200500,200500,204500,208700,210500,211100,212600,215200,219700,225000,230200,236400,243800,248300,247600,243000,238400,235000,232000,229200,229700,231700,233700,236600,241200,246000,251100,256200,260300,264100,269800,275800,280000,282800,283600,284200,285000,283600,280200,280000,284900,292300,295400,290500,288200,296300,310200,320900,327400,331800,339400,348200,354100,358900,363800,367200,367400,365700,365200,367400,371000,376000,381400,387100,393000,399700,411500,428900,441300,446000,450600,457200,462000,467700,470500,467900,466300,467900,467200,472000,479200,482000,483200,486500,490800,497900,510700,528200,537300,538000,541900,549500,558900,570300,578100,585800,598000,611200,624200,639900,664800,690600,705300,711600,721200,730600,734500,733700,727500,718000,707000,698100,689800,682300,676700,668300,656000,652100,656600,656400,658100,663600,662600,651800,643000,634300,621200,609700,601400,590700,576700,560700,547500,539200,531800,523100,517500,515300,517400,519300,522200,526800,531500,534400,537200,540700,544000,543500,535900,529700,529500,533800,537200,535200,532100,538600,543000,533500,524000,521100,522600,527400,530800,525300,516700,506200,500100,498800,494300,486100,480900,479000,476100,471100,465400,463100,462900,466400,469600,468800,470600,478200,483000,484400,489900,500900,510700,520600,531200,541200,546200,549300,551700,556200,561900,571400,577400,572600,564800,561600,559000,556400,556800,559300,563500,571600,586600,603200,611200,613800,618100,618900,618000,623500,633200,636300,635900,638300,640300,638500,640700,647800,657000,662200,667100,674900,687000,699800,714800,725500,728100,731000,737700,741900,744100,747800,750100,749600,744500,739100,738300,745300,756800,766000,767300,769200,772300,781900,795500,799300,795000,795700
98212,95452,Kenwood,CA,Santa Rosa,Sonoma,13702,220100,227300,233300,236100,237300,241600,248300,251800,253400,257100,263200,269300,272800,272100,271400,270900,271300,271400,270100,269100,272500,279300,286000,290800,293100,294000,297400,302100,306100,310000,313600,315600,316000,315000,313500,312400,313500,318600,325700,332900,340700,349500,356700,364900,378100,392900,404000,414400,423600,430800,436700,443200,449700,455900,461400,466700,468600,468300,471200,476800,477400,475100,475200,474700,468200,462800,464300,468200,468300,467400,470400,476500,485700,495500,502200,511400,525200,535400,536000,532500,529400,531300,533000,531000,532000,537600,543900,550100,556000,561700,573700,596300,617500,633900,651600,673400,689400,700100,706600,714000,726700,741400,753600,763100,773700,780300,782800,786800,801500,823300,846900,866000,874400,881400,891200,897900,906700,918300,921600,917100,912800,906200,895300,881900,876300,871700,860200,841000,827300,823000,827200,835200,839900,835600,834500,839500,836700,821800,812100,815400,816600,808900,794700,772300,745800,724600,704400,688800,681300,678900,677600,678000,679800,681400,681600,681400,681100,678000,678100,678200,677300,679400,678200,665800,648100,631500,622100,621700,619900,617400,619000,628500,636300,632800,621400,614700,609000,607800,608000,598900,581700,571900,566900,554100,539500,534100,531800,527800,529200,531600,528500,530600,544300,558200,559600,554600,557100,571400,593500,615600,631400,641200,649100,653100,660400,669700,673300,671500,670800,670000,669500,667900,664800,664000,673100,689700,698100,701600,711700,724900,731000,733800,736400,741600,750000,759800,766100,774200,785900,791200,794700,805800,815500,816500,814600,812000,813800,819600,828400,840400,854600,869000,879000,886800,899100,913400,918500,921300,925400,931200,941100,952000,968400,993800,1030600,1064200,1083000,1083000,1099700,1133000,1165400,1186400,1200500
97867,94923,Bodega Bay,CA,Santa Rosa,Sonoma,13745,,,,,,,,,,,302600,304200,300800,297000,294600,293000,290400,290100,293700,299200,300700,303600,309600,315900,321500,328400,334400,341300,349400,357400,365800,372100,373200,376100,384000,389400,388000,384900,383300,380700,376600,374300,372100,369000,370700,381700,394500,400900,402200,407300,415600,421500,425500,431000,436600,442500,449000,454500,458000,461400,465100,469100,472500,479600,491200,505500,517500,526300,534600,537700,535600,537400,547700,555500,553900,550600,552300,553000,553500,558900,565500,570700,578000,584900,588100,591200,599800,606600,607900,613200,627600,644100,658800,673900,687600,699300,708600,714600,720700,733400,750200,757300,756900,753700,753400,756200,766000,775700,780200,779500,786600,806100,828400,842200,846900,847000,848300,852900,857800,862800,871000,883100,888200,883000,870900,861700,858100,860300,864600,863900,857200,851900,848600,841900,835200,826900,818000,811000,802700,790600,777700,767400,760000,753900,750700,753500,756700,753400,747700,745300,744300,742500,743800,747000,746000,743500,741500,738600,732000,724300,717600,716200,716100,713200,696600,672600,651100,632900,617300,607300,598800,593500,589100,577200,563500,556300,551700,551700,555200,552000,540200,527800,520300,516800,517700,520800,524100,525900,531900,538800,548800,560800,572500,579100,580700,579300,583500,592800,604100,616500,629200,635200,630700,626600,628100,629100,630000,637600,644400,646400,644300,641800,637000,637400,645400,658600,668900,682400,697500,704700,700600,696100,691400,687400,688200,695500,702700,710700,716300,719500,723100,726400,728600,734300,739400,738500,739700,746800,754100,756800,761200,771000,778600,780900,782300,786000,789800,793100,793600,790400,786500,789300,803200,820900,833400,840100,846300,852300,874600,909400,937100,944100,944500
98185,95421,Cazadero,CA,Santa Rosa,Sonoma,14295,145100,145100,144100,144000,145000,146400,145900,145500,145100,144300,143200,143300,144400,144200,143000,142400,142400,141700,142800,143500,142200,140500,140700,141800,143400,146800,150800,153000,154100,157500,163400,168100,169700,169700,171700,173800,174300,175200,179100,181900,181100,180100,181100,180500,180100,182700,186800,189100,189600,190800,194100,199300,204700,209700,211900,217900,227800,236600,241700,245400,245400,244500,245000,247100,248600,246800,244600,245600,248700,250700,250900,251700,258200,265100,265300,263400,267700,274000,276100,275200,274800,276200,280000,284700,286100,286200,289500,294300,299800,306100,313400,320700,329400,337100,344000,351200,359700,367000,372200,375000,373200,368500,365100,361700,358800,359500,359300,358500,360200,360200,359000,362900,370800,382100,394500,403400,408100,411900,413400,412100,412400,416500,420600,421200,418900,416200,414300,412900,411300,409500,408800,409900,410100,408200,405100,402700,399300,394000,390100,389800,388800,383400,377600,375500,374400,374400,373200,369200,365100,365600,365600,365000,364800,364800,363300,362000,361300,358700,355300,350500,344800,342800,346900,350200,350700,349100,347500,346700,347500,350400,353900,357100,359000,354200,340500,324900,310800,303500,303000,298800,289100,282800,283200,289100,293700,293000,291400,292500,293600,295400,297200,295800,290500,283900,279400,275500,275500,276700,278700,284700,296300,303500,308300,314700,324900,332600,334500,332000,328800,326100,327000,328300,329600,333600,337400,342200,348300,353600,360600,371500,379400,384400,387400,388700,391900,391700,385800,382400,385700,387000,381700,372200,368500,374000,379000,375300,368400,369600,377300,383500,390500,406500,422600,431400,436700,444900,455700,467500,471000,467400,465000,466300,465300,461300,457400,458000,461400,467600,474800,482700,489100,492300,491200
98221,95462,Monte Rio,CA,Santa Rosa,Sonoma,14323,142300,141100,140400,140100,139400,138500,138300,138100,137900,138100,138200,137500,137400,138000,138700,138800,139000,139200,139700,139300,137700,136300,136100,136700,137000,139400,143300,146600,148600,150800,152900,155400,157800,159700,162000,163800,164600,165000,166500,167600,168300,169700,171200,170800,170400,171500,173800,175900,178300,181300,184600,187300,190100,194200,197200,201900,208900,215500,219400,224200,225800,224200,222900,225000,226800,226400,226600,227800,229000,230500,232500,233200,236900,240100,240100,240600,244400,247700,251200,256100,262000,267900,274000,279100,281200,281400,282900,285700,288100,291800,297200,300300,301400,302100,300100,300100,307100,319400,328700,334900,339100,341400,341300,345200,351600,358300,364000,366300,365000,366900,372800,378600,384200,392000,398700,400300,400200,402700,409300,415800,422600,427100,427100,424100,422800,422400,422000,421200,420100,418600,418400,419500,417000,410100,404100,399500,394400,389200,384400,380400,378400,373600,363700,355400,350600,344400,339400,338000,337200,335800,334600,333700,335000,337900,339100,338100,335600,331200,326100,322500,320700,319800,319400,318800,310000,298600,291700,289300,287600,289700,289700,286300,280300,272000,260500,250200,243300,239300,238900,237000,230400,225500,226000,226500,225000,224800,226700,226400,225500,224900,225300,225700,228700,230500,231100,232600,237300,241700,246500,253600,261000,264800,263700,260900,261700,265300,268700,270400,269800,269200,270700,272500,274200,277900,281800,288000,296800,305400,311400,316200,319200,321500,324400,328000,333800,341800,350100,356600,359800,359900,359200,358200,358400,362500,367000,369800,372200,373800,376000,382100,389300,395300,401700,407600,414000,419600,421400,422700,423700,422800,423400,425900,426600,425500,424200,424800,429300,436200,445100,456300,469100,482600,492400
98245,95497,Annapolis,CA,Santa Rosa,Sonoma,15294,267200,266900,264200,263500,266600,271200,277000,281900,285800,289900,296400,303400,309300,313600,318700,322900,325900,328800,328400,324500,321400,320400,318200,318900,321800,323300,321800,319600,318500,319700,323000,326000,328000,328700,330500,332500,333700,336200,344300,356400,366800,373500,376000,376500,379300,386500,392000,395700,399500,403700,408900,414200,418000,422100,428100,435400,441700,444200,446300,450200,451300,445900,437200,430600,429100,428000,428900,437000,449300,458500,463600,464200,469700,488600,515900,543200,562200,572300,581400,591900,594200,588900,598100,632900,658400,662100,661200,655400,650100,659900,673500,682600,693200,705400,711800,706000,710800,725200,732300,734100,743000,750900,757300,763700,773700,785700,796500,804800,812900,816100,819400,830600,844600,855700,863300,868300,875100,883100,884000,879900,877500,879900,884400,885700,879500,867800,855200,844700,840200,844400,844300,836100,830300,825300,814500,800800,791200,782100,772600,765300,756900,743700,735800,738100,738300,737700,743100,749300,746500,743200,742300,741700,744800,750900,750700,745800,743200,738800,731900,727500,725000,723700,724200,726000,716500,701300,692600,693100,690000,686900,688100,695300,703600,703000,691600,676000,657800,646600,650900,650400,636000,623800,617800,610400,606100,607600,611900,616800,624500,630400,630000,625800,623800,620300,613000,602400,595600,597600,608000,620300,629700,631400,627000,627200,637300,646900,650400,651100,649100,645400,641700,636000,634600,636100,636300,638000,645300,657500,673900,689400,699100,702000,698500,696500,700400,707400,710200,707600,703100,698900,696400,696100,700500,709000,715500,714300,711300,711400,716300,723900,732300,738300,740100,742300,744100,747100,752500,762000,770300,776900,784200,793700,805700,815900,817800,818300,821900,824200,829700,840200,849500,861400,870300
98041,95207,Stockton,CA,Stockton,San Joaquin,922,99900,100400,100600,100300,99900,99400,98900,98600,98500,98500,98600,98600,98400,98100,97600,97000,96600,96500,96500,96600,96700,96900,97500,98200,98500,98500,98400,98600,99200,99700,100000,100500,101000,101400,102100,103000,103600,103900,104700,106300,107300,107600,107900,108600,109900,111700,113500,115000,115900,116900,118300,119900,121400,123200,125700,128400,130900,133700,136900,139900,142500,145000,148000,151100,153500,155700,157900,159900,161200,161900,162400,163600,165000,166300,167400,168600,170600,173300,175800,178100,180900,184100,187100,189600,192400,194900,196600,198200,200500,203300,206700,210300,213800,217000,220100,223500,227900,233500,239500,245500,251100,256600,261600,266600,272200,277400,282500,289200,297200,305500,314000,322200,330000,337100,342300,345600,347800,349300,350600,351600,351700,350900,348600,344500,339600,334500,329500,325300,321600,317100,313600,311300,309100,306100,302600,298300,293200,287200,281200,274200,265900,258200,249900,239600,228200,217400,208200,201700,197300,193300,189100,185100,180800,176600,172600,168800,165000,161100,157000,152400,147000,141900,138000,135000,133200,132500,132100,131600,130700,129300,128100,127100,126900,127200,127100,126400,126300,126500,126200,125500,125000,124600,124000,123200,121900,120400,120000,120600,121000,121200,122000,123100,123700,124300,125200,126100,127100,128300,129300,130300,131600,132500,133400,134700,137200,140900,144800,148300,152400,157000,160900,163500,165000,166100,166600,167600,169300,171300,173400,175800,177600,178800,180000,181600,183200,184900,187200,189600,192000,194800,197900,200400,202600,204800,207100,208700,209400,210400,212100,214200,216200,218300,220300,222600,225300,228000,230400,232400,234500,237100,240400,243500,245900,248000,250100,252800,254800,255500,255200,256900,260800,262200,260300
98040,95206,Stockton,CA,Stockton,San Joaquin,1059,92300,91300,90100,89200,88600,88100,88200,88200,88100,88000,88200,88500,89300,90600,92100,93400,94000,94400,94900,95400,95300,95600,96300,96700,96800,97000,96900,96800,97200,97600,97700,98100,99100,99900,100900,102100,103100,103900,104900,105800,106800,108000,108800,109700,111000,112600,114300,115700,116800,118000,119800,121900,124200,126300,128700,131500,134700,138000,141300,144500,147600,150700,154300,157500,159500,161200,162900,164600,166100,167000,167900,169400,170900,172300,173500,175200,177700,180100,182600,185300,188100,190800,193200,195400,197600,199500,200600,201800,203200,205100,207900,211200,214500,218300,222800,227200,232000,237200,242800,248800,255200,261700,267800,272900,277900,283300,288700,295000,303100,312500,322500,332500,342100,350000,356100,360900,364000,365500,367400,369500,370800,371100,370100,367100,362900,357900,352600,348600,344400,339200,334900,331600,327400,323800,320900,317500,313000,307700,302300,296300,287400,276400,264800,253100,240100,226900,214300,204500,197300,190900,184100,177400,170000,162300,155600,149700,143400,136700,130600,124800,119200,114400,111000,107700,107600,110400,112500,112500,114100,116000,117200,117200,117100,117300,117800,118200,118300,118500,118000,117400,116700,115800,114400,112900,111900,111500,111700,112500,112600,112500,112700,113300,113800,114900,115800,116900,117800,118200,117900,117900,118600,119500,121100,123500,126000,128800,132700,137300,142200,146300,149400,152400,155100,156600,157800,159500,161200,163400,167100,170700,172800,174600,177200,179300,180400,181500,183500,185400,186800,188000,189500,191800,194900,197500,199700,201900,203500,204900,206700,209200,211800,214100,216200,218100,220400,223100,225400,227000,228500,229500,231300,234200,237400,241100,244900,247800,249900,251800,253000,255300,258900,259700,258100
98118,95336,Manteca,CA,Stockton,San Joaquin,1276,125800,125400,124700,124000,123700,123700,123400,123100,122900,123200,123800,124400,124700,124800,125100,125400,125700,126100,126600,127200,127900,128500,129200,130300,131100,131600,132100,132500,132900,133500,134400,135100,135400,135800,136300,137300,138700,140100,141500,143600,145700,147300,148300,149500,151000,153000,155400,158000,159600,161100,163200,165700,168500,171600,175400,179600,183900,187900,192300,196600,200200,203600,207100,209800,211500,213300,215500,217500,218900,219600,219500,219200,218600,218200,217900,218100,218900,219800,221000,222900,225800,229700,233600,236500,239200,241700,243600,245000,246300,248100,250400,253100,256300,259600,262700,266300,271700,277900,284600,292100,300300,307900,314400,320100,326000,331600,337000,343400,351500,360900,371200,380600,388400,395400,401400,405300,406600,406600,407000,408000,408600,407600,404800,401000,396300,390900,385700,381900,377900,373100,369700,367100,363700,360200,356500,351600,345600,339300,332300,324300,314900,305600,296300,286000,274700,263300,252400,243300,236400,230300,224100,218200,211800,205500,199800,194500,188800,182600,176900,172200,167800,163800,161200,159000,158700,160200,161100,161000,161700,162600,162900,162200,161700,161600,161200,160800,160800,160500,159500,158500,157200,155500,154100,153200,152300,151700,151600,151500,151400,151700,152900,154300,155400,156900,158600,160300,161900,163300,165100,167900,171100,173800,176800,180400,186000,193700,201500,208300,216700,225300,231700,236900,241300,244400,246100,247900,249300,250300,252100,254800,256400,256800,258200,259700,260400,261300,263800,265700,267300,269600,273200,276600,279100,281200,284000,286400,288100,290100,293100,296900,300500,303300,305200,307500,310600,314200,317200,319100,320300,322300,326000,330500,334000,337600,342000,346300,348900,349900,349400,351000,355900,357700,355000
98153,95376,Tracy,CA,Stockton,San Joaquin,1424,146000,146500,146500,146500,146700,146700,146700,146800,147400,148300,149300,149700,149900,150300,150400,150100,150400,151100,151700,152300,152900,153700,154700,156100,157500,158800,160000,161400,162900,164300,165600,166900,168300,170000,172100,173900,175500,177300,179600,182300,184800,186400,188000,190000,192700,196000,199500,203200,206600,210000,213200,216700,220600,225200,230200,235500,241000,247000,253300,259600,264600,268500,272800,276600,278600,279800,281100,281700,280800,279100,277400,276000,274700,273900,273700,273700,274600,276500,279000,281600,285200,289400,293300,296300,299100,301100,302200,303500,305400,308100,312100,316500,320800,325100,329500,334600,340900,348100,355900,364900,374500,382700,389300,395300,401400,407100,412600,419100,427900,438800,450800,462200,471500,478300,482400,485300,486600,486400,486200,487000,486500,484200,480900,476400,470100,462800,456200,450600,444000,436700,431500,428200,424800,421700,419000,415100,410000,404600,399400,392700,383000,372600,361100,347000,331200,315500,299700,287200,279400,273200,266300,259500,251900,243900,237000,231200,225200,218800,211600,203400,195000,187900,182600,178400,178000,180100,181500,181200,181800,182600,183900,184500,184400,184800,185600,186400,186900,187600,187200,185900,184100,182000,179600,178000,176900,175900,175000,174500,174700,175700,177400,179000,180900,183800,186900,190100,193900,198000,201500,204600,208000,211900,216600,222500,229200,237200,246800,255700,263600,271100,278400,286100,292000,293800,294300,296100,298300,300400,303700,308200,311900,314000,315700,316600,317000,318200,321200,324400,326900,328600,331500,335000,337800,339600,341900,343900,344800,346000,347800,350500,353900,357100,359200,361800,365100,368400,371100,372700,373000,373400,376100,380500,384400,388400,393000,397400,400800,403100,403300,405900,411000,411900,408600
98067,95240,Lodi,CA,Stockton,San Joaquin,1622,114400,113500,112600,111100,109300,108100,107500,107100,106800,106500,106100,106200,106400,106400,106500,107200,108300,109400,110200,110700,111100,111600,112200,112600,113000,113600,114200,114500,115100,115700,115900,115700,115400,115300,115700,116300,116500,116600,117000,117800,118700,119100,119400,120300,121800,123500,125200,126700,128000,129200,130000,130600,131500,132800,134300,136200,138100,139900,141900,144000,146000,147900,149900,151300,151800,152300,153300,154100,154600,155500,156600,158100,159900,162000,164500,167600,171400,175100,178400,181800,186100,190500,194200,197500,200700,203700,206300,208700,211500,215100,219600,224400,228700,232500,236100,239600,243700,248100,252800,258700,264700,269600,273900,279000,284500,289200,293800,300700,309200,317500,325500,332600,339100,344900,348800,350800,352300,353500,355000,355700,354800,353300,351400,348300,343900,339100,334800,330900,325900,320100,315900,313300,311200,309500,307700,304500,299900,295000,290500,285300,278700,272500,266200,258200,248500,239000,230700,224400,219300,214300,209300,204400,199300,194000,189500,185600,181200,176300,171800,168800,166900,165400,164200,163400,164200,166700,168300,167900,167600,167600,166900,164900,163000,161900,160600,158800,157300,155900,153900,152000,150700,149100,146900,144600,142400,141100,140700,140700,140700,140900,141600,142400,142700,143400,144700,145900,147200,148300,149600,151600,154400,156800,159500,162700,167000,172500,179000,185100,191200,196300,199800,202200,204100,206000,207100,207800,209400,211600,214100,217300,219900,221600,223500,225100,226000,226900,228800,231800,234700,237100,239100,240300,240700,241000,241900,242900,243300,243500,244700,246800,249400,252400,255200,258100,261000,264200,266900,269300,271100,273100,276800,281200,284300,286700,289300,292100,294500,296200,296700,299200,303700,304200,301400
